D,None,None,None,None
P,-1.4218498468399048,480.0,399.8300476074219,100.0
D,-2.3027522935779814, 480, 405.58715596330273, 100
P,-3.74151611328125,480.0,402.0249938964844,100.0
D,None,None,None,None
P,-5.652985572814941,480.0,403.90673828125,100.0
D,None,None,None,None
P,-7.329096794128418,480.0,405.5885925292969,100.0
D,None,None,None,None
P,-8.757936477661133,480.0,407.0631103515625,100.0
D,None,None,None,None
P,-9.876188278198242,480.0,408.283447265625,100.0
D,None,None,None,None
P,-10.863823890686035,480.0,409.37945556640625,100.0
D,-10.126582278481017, 480, 413.1645569620253, 100
P,-12.893974304199219,480.0,411.4601135253906,100.0
D,None,None,None,None
P,-14.54737663269043,480.0,413.2247314453125,100.0
D,None,None,None,None
P,-15.65822696685791,480.0,414.5334167480469,100.0
D,None,None,None,None
P,-16.65068817138672,480.0,415.71087646484375,100.0
D,-17.369863013698627, 480, 404.2739726027397, 100
P,-18.42661476135254,480.0,415.5736389160156,100.0
D,None,None,None,None
P,-19.959609985351562,480.0,415.3703918457031,100.0
D,None,None,None,None
P,-21.36371612548828,480.0,415.1739196777344,100.0
D,None,None,None,None
P,-22.538576126098633,480.0,414.90460205078125,100.0
D,-31.0, 480, 406.0, 100
P,-25.229400634765625,480.0,414.785400390625,100.0
D,None,None,None,None
P,-27.640703201293945,480.0,414.63140869140625,100.0
D,None,None,None,None
P,-29.8110294342041,480.0,414.4538879394531,100.0
D,None,None,None,None
P,-31.900070190429688,480.0,414.3171691894531,100.0
D,None,None,None,None
P,-33.51192855834961,480.0,414.0320129394531,100.0
D,None,None,None,None
P,-34.998756408691406,480.0,413.7646789550781,100.0
D,None,None,None,None
P,-36.19038391113281,480.0,413.4409484863281,100.0
D,None,None,None,None
P,-37.39171600341797,480.0,413.17315673828125,100.0
D,None,None,None,None
P,-38.25762176513672,480.0,412.8321533203125,100.0
D,None,None,None,None
P,-39.020118713378906,480.0,412.5010986328125,100.0
D,None,None,None,None
P,-39.57753372192383,480.0,412.14630126953125,100.0
D,None,None,None,None
P,-40.02237319946289,480.0,411.7961120605469,100.0
D,None,None,None,None
P,-40.3357048034668,480.0,411.4439392089844,100.0
D,None,None,None,None
P,-40.56206130981445,480.0,411.1004638671875,100.0
D,None,None,None,None
P,-40.64949417114258,480.0,410.7527770996094,100.0
D,None,None,None,None
P,-40.725006103515625,480.0,410.4285888671875,100.0
D,None,None,None,None
P,-40.59012222290039,480.0,410.0864562988281,100.0
D,None,None,None,None
P,-40.509281158447266,480.0,409.77899169921875,100.0
D,None,None,None,None
P,-40.38835144042969,480.0,409.48431396484375,100.0
D,None,None,None,None
P,-40.1231575012207,480.0,409.1866149902344,100.0
D,None,None,None,None
P,-39.906639099121094,480.0,408.91534423828125,100.0
D,None,None,None,None
P,-39.60346603393555,480.0,408.6501770019531,100.0
D,None,None,None,None
P,-39.3286018371582,480.0,408.40472412109375,100.0
D,None,None,None,None
P,-38.98769760131836,480.0,408.1680908203125,100.0
D,None,None,None,None
P,-38.698116302490234,480.0,407.94976806640625,100.0
D,None,None,None,None
P,-38.37579345703125,480.0,407.7413635253906,100.0
D,None,None,None,None
P,-38.039512634277344,480.0,407.5443115234375,100.0
D,None,None,None,None
P,-37.689964294433594,480.0,407.35858154296875,100.0
D,None,None,None,None
P,-37.32816696166992,480.0,407.1844177246094,100.0
D,None,None,None,None
P,-36.95425033569336,480.0,407.0223083496094,100.0
D,None,None,None,None
P,-36.58308410644531,480.0,406.87213134765625,100.0
D,None,None,None,None
P,-36.198829650878906,480.0,406.73541259765625,100.0
D,None,None,None,None
P,-35.84220886230469,480.0,406.6086730957031,100.0
D,None,None,None,None
P,-35.486080169677734,480.0,406.493896484375,100.0
D,None,None,None,None
P,-35.133262634277344,480.0,406.39166259765625,100.0
D,None,None,None,None
P,-34.79508972167969,480.0,406.3003845214844,100.0
D,None,None,None,None
P,-34.4709358215332,480.0,406.2200927734375,100.0
D,None,None,None,None
P,-34.1694221496582,480.0,406.1474914550781,100.0
D,None,None,None,None
P,-33.88346481323242,480.0,406.08392333984375,100.0
D,None,None,None,None
P,-33.621315002441406,480.0,406.02374267578125,100.0
D,None,None,None,None
P,-33.36949157714844,480.0,405.9726867675781,100.0
D,None,None,None,None
P,-33.134891510009766,480.0,405.9254455566406,100.0
D,None,None,None,None
P,-32.91080093383789,480.0,405.8880615234375,100.0
D,None,None,None,None
P,-32.70201110839844,480.0,405.85687255859375,100.0
D,-128.0, 480, 477.625, 100
P,-44.42718505859375,480.0,414.617431640625,100.0
D,None,None,None,None
P,-55.996456146240234,480.0,423.2524719238281,100.0
D,None,None,None,None
P,-66.75845336914062,480.0,431.3099060058594,100.0
D,None,None,None,None
P,-76.4639663696289,480.0,438.5859680175781,100.0
D,None,None,None,None
P,-85.04801177978516,480.0,445.02813720703125,100.0
D,None,None,None,None
P,-92.74943542480469,480.0,450.80975341796875,100.0
D,None,None,None,None
P,-99.494140625,480.0,455.87744140625,100.0
D,None,None,None,None
P,-105.91893768310547,480.0,460.70062255859375,100.0
D,None,None,None,None
P,-112.40159606933594,480.0,465.561279296875,100.0
D,None,None,None,None
P,-118.0428237915039,480.0,469.79705810546875,100.0
D,None,None,None,None
P,-122.61601257324219,480.0,473.2386474609375,100.0
D,None,None,None,None
P,-126.61438751220703,480.0,476.2502136230469,100.0
D,None,None,None,None
P,-130.58409118652344,480.0,479.2371826171875,100.0
D,None,None,None,None
P,-133.5231170654297,480.0,481.45648193359375,100.0
D,None,None,None,None
P,-135.89801025390625,480.0,483.25372314453125,100.0
D,None,None,None,None
P,-138.2173614501953,480.0,485.00701904296875,100.0
D,None,None,None,None
P,-140.01406860351562,480.0,486.3695068359375,100.0
D,None,None,None,None
P,-141.28823852539062,480.0,487.341064453125,100.0
D,None,None,None,None
P,-142.4672393798828,480.0,488.2397766113281,100.0
D,None,None,None,None
P,-143.31935119628906,480.0,488.8933410644531,100.0
D,None,None,None,None
P,-144.0551300048828,480.0,489.458740234375,100.0
D,None,None,None,None
P,-144.5805206298828,480.0,489.8659973144531,100.0
D,None,None,None,None
P,-145.1595001220703,480.0,490.3120422363281,100.0
D,None,None,None,None
P,-145.65866088867188,480.0,490.69769287109375,100.0
D,None,None,None,None
P,-145.89633178710938,480.0,490.8873596191406,100.0
D,None,None,None,None
P,-145.91700744628906,480.0,490.9141540527344,100.0
D,None,None,None,None
P,-146.0369110107422,480.0,491.0143737792969,100.0
D,None,None,None,None
P,-146.0395965576172,480.0,491.0263977050781,100.0
D,None,None,None,None
P,-145.759765625,480.0,490.8266296386719,100.0
D,None,None,None,None
P,-145.4023895263672,480.0,490.5682373046875,100.0
D,None,None,None,None
P,-145.0337371826172,480.0,490.3008117675781,100.0
D,None,None,None,None
P,-144.7683563232422,480.0,490.110107421875,100.0
D,None,None,None,None
P,-144.30697631835938,480.0,489.77227783203125,100.0
D,None,None,None,None
P,-143.82093811035156,480.0,489.4154968261719,100.0
D,None,None,None,None
P,-143.27456665039062,480.0,489.0130920410156,100.0
D,None,None,None,None
P,-142.6976776123047,480.0,488.5873718261719,100.0
D,None,None,None,None
P,-142.1741180419922,480.0,488.2012023925781,100.0
D,None,None,None,None
P,-141.60780334472656,480.0,487.7825927734375,100.0
D,None,None,None,None
P,-141.0329132080078,480.0,487.3572082519531,100.0
D,None,None,None,None
P,-140.48248291015625,480.0,486.9498291015625,100.0
D,None,None,None,None
P,-139.8209228515625,480.0,486.45867919921875,100.0
D,None,None,None,None
P,-139.1915740966797,480.0,485.9913330078125,100.0
D,None,None,None,None
P,-138.5701141357422,480.0,485.5295715332031,100.0
D,None,None,None,None
P,-137.98953247070312,480.0,485.0982360839844,100.0
D,None,None,None,None
P,-137.37576293945312,480.0,484.6416015625,100.0
D,None,None,None,None
P,-136.77125549316406,480.0,484.1915588378906,100.0
D,None,None,None,None
P,-136.1743927001953,480.0,483.7469177246094,100.0
D,None,None,None,None
P,-135.63417053222656,480.0,483.34466552734375,100.0
D,None,None,None,None
P,-135.11679077148438,480.0,482.9593505859375,100.0
D,None,None,None,None
P,-134.5783233642578,480.0,482.5577697753906,100.0
D,None,None,None,None
P,-134.04931640625,480.0,482.1629638671875,100.0
D,None,None,None,None
P,-133.5616912841797,480.0,481.79913330078125,100.0
D,None,None,None,None
P,-133.0946807861328,480.0,481.4505615234375,100.0
D,None,None,None,None
P,-132.6419219970703,480.0,481.1124267578125,100.0
D,None,None,None,None
P,-132.208984375,480.0,480.7889404296875,100.0
D,None,None,None,None
P,-131.79417419433594,480.0,480.47882080078125,100.0
D,None,None,None,None
P,-131.40924072265625,480.0,480.1911315917969,100.0
D,None,None,None,None
P,-131.0403594970703,480.0,479.9151916503906,100.0
D,None,None,None,None
P,-130.69398498535156,480.0,479.6561279296875,100.0
D,None,None,None,None
P,-130.36607360839844,480.0,479.41064453125,100.0
D,None,None,None,None
P,-130.0587921142578,480.0,479.1805725097656,100.0
D,None,None,None,None
P,-129.77011108398438,480.0,478.96435546875,100.0
D,None,None,None,None
P,-129.50535583496094,480.0,478.7658386230469,100.0
D,None,None,None,None
P,-129.25927734375,480.0,478.581298828125,100.0
D,None,None,None,None
P,-129.03172302246094,480.0,478.4106140136719,100.0
D,None,None,None,None
P,-128.82284545898438,480.0,478.25384521484375,100.0
D,None,None,None,None
P,-128.63890075683594,480.0,478.1156311035156,100.0
D,None,None,None,None
P,-128.47305297851562,480.0,477.9909362792969,100.0
D,None,None,None,None
P,-128.32057189941406,480.0,477.87628173828125,100.0
D,None,None,None,None
P,-128.17849731445312,480.0,477.7694396972656,100.0
D,None,None,None,None
P,-128.0577392578125,480.0,477.6784973144531,100.0
D,None,None,None,None
P,-127.94464111328125,480.0,477.59332275390625,100.0
D,None,None,None,None
P,-127.84748840332031,480.0,477.5200500488281,100.0
D,None,None,None,None
P,-127.76294708251953,480.0,477.4562072753906,100.0
D,None,None,None,None
P,-127.69405364990234,480.0,477.4040832519531,100.0
D,None,None,None,None
P,-127.63597106933594,480.0,477.36004638671875,100.0
D,None,None,None,None
P,-127.58411407470703,480.0,477.3206787109375,100.0
D,None,None,None,None
P,-127.54386901855469,480.0,477.2900390625,100.0
D,None,None,None,None
P,-127.50860595703125,480.0,477.2631530761719,100.0
D,None,None,None,None
P,-127.4792251586914,480.0,477.2406921386719,100.0
D,None,None,None,None
P,-127.46161651611328,480.0,477.22705078125,100.0
D,None,None,None,None
P,-127.44766998291016,480.0,477.2161560058594,100.0
D,None,None,None,None
P,-127.44227600097656,480.0,477.2117004394531,100.0
D,None,None,None,None
P,-127.43603515625,480.0,477.2066345214844,100.0
D,None,None,None,None
P,-127.4312744140625,480.0,477.20269775390625,100.0
D,None,None,None,None
P,-127.4363784790039,480.0,477.2061767578125,100.0
D,None,None,None,None
P,-127.44271087646484,480.0,477.2106018066406,100.0
D,None,None,None,None
P,-127.45733642578125,480.0,477.2212219238281,100.0
D,None,None,None,None
P,-127.46784973144531,480.0,477.2287902832031,100.0
D,None,None,None,None
P,-127.48267364501953,480.0,477.2396240234375,100.0
D,None,None,None,None
P,-127.5020523071289,480.0,477.2538757324219,100.0
D,None,None,None,None
P,-127.52136993408203,480.0,477.2680969238281,100.0
D,None,None,None,None
P,-127.5403060913086,480.0,477.28204345703125,100.0
D,None,None,None,None
P,-127.56339263916016,480.0,477.29913330078125,100.0
D,None,None,None,None
P,-127.58362579345703,480.0,477.3140869140625,100.0
D,None,None,None,None
P,-127.6050796508789,480.0,477.3299865722656,100.0
D,None,None,None,None
P,-127.62882995605469,480.0,477.3476257324219,100.0
D,None,None,None,None
P,-127.64873504638672,480.0,477.36236572265625,100.0
D,None,None,None,None
P,-127.66954803466797,480.0,477.3778381347656,100.0
D,None,None,None,None
P,-127.69024658203125,480.0,477.3932189941406,100.0
D,None,None,None,None
P,-127.71045684814453,480.0,477.40826416015625,100.0
D,None,None,None,None
P,-127.73070526123047,480.0,477.42333984375,100.0
D,-72.79245283018868, 480, 443.4339622641509, 100
P,-120.63331604003906,480.0,473.0303649902344,100.0
D,None,None,None,None
P,-114.10023498535156,480.0,468.98687744140625,100.0
D,None,None,None,None
P,-108.0361557006836,480.0,465.2336120605469,100.0
D,-95.10526315789474, 480, 464.89473684210526, 100
P,-105.3140869140625,480.0,464.5312194824219,100.0
D,-71.0, 480, 435.6666666666667, 100
P,-99.63355255126953,480.0,460.089111328125,100.0
D,None,None,None,None
P,-94.60231018066406,480.0,456.1077880859375,100.0
D,-88.36363636363637, 480, 441.33333333333337, 100
P,-92.28466033935547,480.0,453.2247009277344,100.0
D,None,None,None,None
P,-90.16210174560547,480.0,450.5738525390625,100.0
D,None,None,None,None
P,-88.29186248779297,480.0,448.18603515625,100.0
D,None,None,None,None
P,-86.5970458984375,480.0,445.9991455078125,100.0
D,None,None,None,None
P,-85.14849090576172,480.0,444.0649719238281,100.0
D,-106.61290322580646, 480, 461.3440860215054, 100
P,-86.3045425415039,480.0,444.9642333984375,100.0
D,None,None,None,None
P,-87.49732208251953,480.0,445.8982849121094,100.0
D,-115.18181818181819, 480, 483.6060606060606, 100
P,-89.6661376953125,480.0,449.55462646484375,100.0
D,-108.04347826086956, 480, 478.4782608695652, 100
P,-90.84261322021484,480.0,452.3526916503906,100.0
D,None,None,None,None
P,-92.01194763183594,480.0,455.0032958984375,100.0
D,None,None,None,None
P,-93.18553161621094,480.0,457.5057373046875,100.0
D,-97.19999999999999, 480, 468.5777777777777, 100
P,-92.94425964355469,480.0,458.5948791503906,100.0
D,None,None,None,None
P,-92.72261810302734,480.0,459.6077880859375,100.0
D,None,None,None,None
P,-92.54631042480469,480.0,460.5625305175781,100.0
D,-99.48484848484847, 480, 476.27272727272725, 100
P,-92.66938781738281,480.0,462.4245910644531,100.0
D,None,None,None,None
P,-92.90058898925781,480.0,464.17303466796875,100.0
D,None,None,None,None
P,-93.07292175292969,480.0,465.8142395019531,100.0
D,None,None,None,None
P,-93.3110580444336,480.0,467.3382568359375,100.0
D,None,None,None,None
P,-93.52009582519531,480.0,468.78009033203125,100.0
D,None,None,None,None
P,-93.82661437988281,480.0,470.0614318847656,100.0
D,None,None,None,None
P,-94.11542510986328,480.0,471.2430114746094,100.0
D,None,None,None,None
P,-94.3980941772461,480.0,472.3293762207031,100.0
D,None,None,None,None
P,-94.71478271484375,480.0,473.2687683105469,100.0
D,None,None,None,None
P,-95.008544921875,480.0,474.1326904296875,100.0
D,None,None,None,None
P,-95.3057632446289,480.0,474.8879699707031,100.0
D,None,None,None,None
P,-95.58580780029297,480.0,475.576171875,100.0
D,None,None,None,None
P,-95.85921478271484,480.0,476.1840515136719,100.0
D,None,None,None,None
P,-96.12527465820312,480.0,476.71533203125,100.0
D,None,None,None,None
P,-96.37077331542969,480.0,477.218505859375,100.0
D,None,None,None,None
P,-96.60888671875,480.0,477.6656799316406,100.0
D,None,None,None,None
P,-96.84878540039062,480.0,478.01556396484375,100.0
D,None,None,None,None
P,-97.08037567138672,480.0,478.2976989746094,100.0
D,None,None,None,None
P,-97.29750061035156,480.0,478.54681396484375,100.0
D,None,None,None,None
P,-97.50483703613281,480.0,478.74200439453125,100.0
D,None,None,None,None
P,-97.70104217529297,480.0,478.8912658691406,100.0
D,None,None,None,None
P,-97.88468933105469,480.0,479.01409912109375,100.0
D,None,None,None,None
P,-98.05567932128906,480.0,479.1424865722656,100.0
D,None,None,None,None
P,-98.21918487548828,480.0,479.2021789550781,100.0
D,None,None,None,None
P,-98.37203979492188,480.0,479.2451477050781,100.0
D,None,None,None,None
P,-98.514892578125,480.0,479.2541809082031,100.0
D,None,None,None,None
P,-98.6476058959961,480.0,479.2412414550781,100.0
D,None,None,None,None
P,-98.7698745727539,480.0,479.2002868652344,100.0
D,None,None,None,None
P,-98.885009765625,480.0,479.1761474609375,100.0
D,None,None,None,None
P,-98.9883041381836,480.0,479.09954833984375,100.0
D,-90.47222222222223, 480, 453.13888888888886, 100
P,-97.92347717285156,480.0,476.0621643066406,100.0
D,-93.78947368421052, 480, 466.2105263157895, 100
P,-97.35591125488281,480.0,474.88311767578125,100.0
D,None,None,None,None
P,-96.83094024658203,480.0,473.7831115722656,100.0
D,-94.31147540983605, 480, 447.655737704918, 100
P,-96.4190673828125,480.0,470.3563537597656,100.0
D,-100.30927835051547, 480, 444.22680412371136, 100
P,-96.81755065917969,480.0,466.74285888671875,100.0
D,-100.22727272727273, 480, 443.8636363636364, 100
P,-97.18403625488281,480.0,463.38287353515625,100.0
D,-103.0, 480, 439.8571428571429, 100
P,-97.88230895996094,480.0,459.7937927246094,100.0
D,-102.45833333333333, 480, 439.8333333333333, 100
P,-98.45911407470703,480.0,456.5174255371094,100.0
D,-103.0909090909091, 480, 441.0, 100
P,-99.0762710571289,480.0,453.60687255859375,100.0
D,None,None,None,None
P,-99.65135192871094,480.0,450.93853759765625,100.0
D,None,None,None,None
P,-100.17706298828125,480.0,448.5906982421875,100.0
D,-96.57575757575758, 480, 433.1212121212121, 100
P,-99.82286071777344,480.0,445.456298828125,100.0
D,None,None,None,None
P,-99.49274444580078,480.0,442.5419921875,100.0
D,-105.5, 480, 464.5, 100
P,-100.3307876586914,480.0,443.959716796875,100.0
D,-101.0, 480, 452.7142857142857, 100
P,-100.52217864990234,480.0,443.8711242675781,100.0
D,None,None,None,None
P,-100.69065856933594,480.0,443.8869323730469,100.0
D,None,None,None,None
P,-100.85430908203125,480.0,443.8387451171875,100.0
D,None,None,None,None
P,-100.98548889160156,480.0,443.9922790527344,100.0
D,None,None,None,None
P,-101.10958862304688,480.0,444.11553955078125,100.0
D,None,None,None,None
P,-101.21886444091797,480.0,444.2848815917969,100.0
D,None,None,None,None
P,-101.30244445800781,480.0,444.57440185546875,100.0
D,None,None,None,None
P,-101.38246154785156,480.0,444.82464599609375,100.0
D,None,None,None,None
P,-101.45242309570312,480.0,445.09027099609375,100.0
D,None,None,None,None
P,-101.50379943847656,480.0,445.4226379394531,100.0
D,None,None,None,None
P,-101.55030059814453,480.0,445.7388916015625,100.0
D,None,None,None,None
P,-101.57909393310547,480.0,446.111083984375,100.0
D,None,None,None,None
P,-101.60623168945312,480.0,446.4532470703125,100.0
D,None,None,None,None
P,-101.62147521972656,480.0,446.819580078125,100.0
D,None,None,None,None
P,-101.63459014892578,480.0,447.16436767578125,100.0
D,None,None,None,None
P,-101.63831329345703,480.0,447.52178955078125,100.0
D,None,None,None,None
P,-101.63780212402344,480.0,447.86956787109375,100.0
D,None,None,None,None
P,-101.6335678100586,480.0,448.207275390625,100.0
D,None,None,None,None
P,-101.62161254882812,480.0,448.549072265625,100.0
D,None,None,None,None
P,-101.61029052734375,480.0,448.86669921875,100.0
D,None,None,None,None
P,-101.59245300292969,480.0,449.1839904785156,100.0
D,None,None,None,None
P,-101.58941650390625,480.0,449.4448547363281,100.0
D,None,None,None,None
P,-101.58976745605469,480.0,449.6927795410156,100.0
D,-124.79310344827584, 480, 477.9655172413793, 100
P,-105.12200927734375,480.0,453.6455078125,100.0
D,-137.2, 480, 470.8, 100
P,-110.44758605957031,480.0,456.4723205566406,100.0
D,None,None,None,None
P,-115.47827911376953,480.0,459.1423645019531,100.0
D,None,None,None,None
P,-120.210205078125,480.0,461.6549377441406,100.0
D,None,None,None,None
P,-124.09394836425781,480.0,463.7234802246094,100.0
D,-120.6, 480, 443.97142857142853, 100
P,-124.7152099609375,480.0,461.2065734863281,100.0
D,None,None,None,None
P,-125.15310668945312,480.0,458.9673767089844,100.0
D,None,None,None,None
P,-125.6905517578125,480.0,457.0249938964844,100.0
D,None,None,None,None
P,-126.12934875488281,480.0,455.2510986328125,100.0
D,None,None,None,None
P,-126.41315460205078,480.0,453.62957763671875,100.0
D,None,None,None,None
P,-126.59429931640625,480.0,452.16162109375,100.0
D,None,None,None,None
P,-126.80876922607422,480.0,450.81158447265625,100.0
D,None,None,None,None
P,-126.79277801513672,480.0,449.61724853515625,100.0
D,None,None,None,None
P,-126.73331451416016,480.0,448.5515441894531,100.0
D,None,None,None,None
P,-126.67435455322266,480.0,447.58349609375,100.0
D,None,None,None,None
P,-126.57362365722656,480.0,446.71612548828125,100.0
D,None,None,None,None
P,-126.45303344726562,480.0,445.9319152832031,100.0
D,None,None,None,None
P,-126.33390045166016,480.0,445.2076416015625,100.0
D,None,None,None,None
P,-126.07181549072266,480.0,444.64434814453125,100.0
D,None,None,None,None
P,-125.84320831298828,480.0,444.1240539550781,100.0
D,None,None,None,None
P,-125.60231018066406,480.0,443.6717224121094,100.0
D,None,None,None,None
P,-125.36564636230469,480.0,443.26751708984375,100.0
D,None,None,None,None
P,-125.09829711914062,480.0,442.9446105957031,100.0
D,None,None,None,None
P,-124.84284210205078,480.0,442.6571350097656,100.0
D,None,None,None,None
P,-124.59142303466797,480.0,442.407958984375,100.0
D,None,None,None,None
P,-124.30368041992188,480.0,442.2539978027344,100.0
D,None,None,None,None
P,-124.02749633789062,480.0,442.1349182128906,100.0
D,None,None,None,None
P,-123.7607421875,480.0,442.05078125,100.0
D,None,None,None,None
P,-123.50496673583984,480.0,441.9967346191406,100.0
D,None,None,None,None
P,-123.2624740600586,480.0,441.96563720703125,100.0
D,None,None,None,None
P,-123.03936004638672,480.0,441.93865966796875,100.0
D,None,None,None,None
P,-122.82427215576172,480.0,441.93670654296875,100.0
D,None,None,None,None
P,-122.62107849121094,480.0,441.94873046875,100.0
D,None,None,None,None
P,-122.42568969726562,480.0,441.9868469238281,100.0
D,None,None,None,None
P,-122.2442855834961,480.0,442.02984619140625,100.0
D,None,None,None,None
P,-122.0745620727539,480.0,442.08172607421875,100.0
D,None,None,None,None
P,-121.9192886352539,480.0,442.11541748046875,100.0
D,None,None,None,None
P,-121.769775390625,480.0,442.1782531738281,100.0
D,None,None,None,None
P,-121.6305160522461,480.0,442.2429504394531,100.0
D,None,None,None,None
P,-121.5005874633789,480.0,442.31097412109375,100.0
D,None,None,None,None
P,-121.38013458251953,480.0,442.389892578125,100.0
D,None,None,None,None
P,-121.26728820800781,480.0,442.4558410644531,100.0
D,None,None,None,None
P,-121.16463470458984,480.0,442.5405578613281,100.0
D,None,None,None,None
P,-121.07015991210938,480.0,442.62152099609375,100.0
D,None,None,None,None
P,-120.98440551757812,480.0,442.70404052734375,100.0
D,None,None,None,None
P,-120.90878295898438,480.0,442.7906799316406,100.0
D,None,None,None,None
P,-120.83818054199219,480.0,442.86822509765625,100.0
